Date,SPX,US10YT=RR
2014-07-23,0.001752900777012884,-0.0008113969747391079
2014-07-24,0.00048803681255066896,0.01809825221830528
2014-07-25,-0.004860946046109087,-0.016071041164443096
2014-07-28,0.0002881133935528325,0.008870959705544712
2014-07-29,-0.004538068413714011,-0.01171022663386235
2014-07-30,6.091091941020138e-05,0.03668673439809629
2014-07-31,-0.02020193215523012,0.0007828155003059491
2014-08-01,-0.002863216231298331,-0.020154754054792026
2014-08-04,0.007163314449646609,-0.005604569209747841
2014-08-05,-0.009732679197336652,-0.0032166883546247533
2014-08-06,1.5638426360123552e-05,-0.0036312579386444024
2014-08-07,-0.005572115446733026,-0.020417186282559497
2014-08-08,0.011465422557972033,-0.0037198071275595765
2014-08-11,0.0027556250258418476,0.002068300386329951
2014-08-12,-0.0016379823741559415,0.00904976806473206
2014-08-13,0.006684767102510805,-0.011946508851823972
2014-08-14,0.004336398273697699,-0.00540205381759701
2014-08-15,-6.137480757115501e-05,-0.023183362991562474
2014-08-18,0.0084954832196601,0.01775196841642592
2014-08-19,0.004988190179197795,0.007512509146386597
2014-08-20,0.0024747482825436223,0.008693967605379126
2014-08-21,0.002945547280270624,-0.007862673523833043
2014-08-22,-0.0019945749188226202,-0.00166318057087256
2014-08-25,0.004776353863603847,-0.006680622657060147
2014-08-26,0.0010505288952435787,0.0016743195222358217
2014-08-27,4.998604328455613e-05,-0.01262641808265271
2014-08-28,-0.0016913305449461642,-0.011501702692717325
2014-08-29,0.0033149143290199016,0.003848550585471987
2014-09-02,-0.0005442142177026967,0.03192206272149782
2014-09-03,-0.0007794447528015455,-0.0037274114520716
2014-09-04,-0.001535599204712169,0.015644562833626596
2014-09-05,0.005023247704958486,0.0052964115077970475
2014-09-08,-0.003077845854315851,0.003245493848151562
2014-09-09,-0.006566521532685439,0.012477480567623425
2014-09-10,0.0036394436003678032,0.01350831841127858
2014-09-11,0.0008815167647232053,-0.0011846086629758623
2014-09-12,-0.0059804054920065425,0.032267204955238056
2014-09-15,-0.0007104037481093734,-0.00883771407968306
2014-09-16,0.007456507324556423,-0.0007722368855994256
2014-09-17,0.0012948050790884346,0.004239712735240979
2014-09-18,0.004879257127339826,0.011092117811495945
2014-09-19,-0.00047738351040339826,-0.016104664243052957
2014-09-22,-0.0080456025302185,-0.008150601669179882
2014-09-23,-0.0057932500796262516,-0.012154589345511654
2014-09-24,0.0078019767586544365,0.013323049453684458
2014-09-25,-0.016300913265170507,-0.02283567284232345
2014-09-26,0.00853926112400154,0.009512623388638907
2014-09-29,-0.002550050856915712,-0.017509459889329202
2014-09-30,-0.0027898165443120183,0.00680137069128197
2014-10-01,-0.013337106112637435,-0.042767576531105696
2014-10-02,5.143328250229687e-06,0.014460011022338091
2014-10-03,0.011103635523902509,0.0036847791784411174
2014-10-06,-0.0015663860013981836,-0.009031290646973455
2014-10-07,-0.015241618619128747,-0.03141621715187735
2014-10-08,0.01731094749805919,-0.008547052740754846
2014-10-09,-0.020877848454314847,-0.001288392315928
2014-10-10,-0.011517080026210946,-0.008631897223278678
2014-10-13,-0.016605033202522507,-0.009144374081075417
2014-10-14,0.001577619680866768,-0.035622609744759885
2014-10-15,-0.008133300726077349,-0.054016936558980364
2014-10-16,0.0001449672004417697,0.029698247512888923
2014-10-17,0.012801813377146141,0.021140385373333594
2014-10-20,0.009101116121281314,-0.008219173199722417
2014-10-21,0.01938537082775091,0.012303618767717205
2014-10-22,-0.007326100661612184,0.009465992113566263
2014-10-23,0.012228305721599457,0.020426998845475882
2014-10-24,0.007028690175716194,-0.0008795486131244064
2014-10-27,-0.001502696878837878,-0.007064061395442039
2014-10-28,0.011868364566910393,0.01189177240582999
2014-10-29,-0.0013863159906425204,0.016931177362634026
2014-10-30,0.006210797247873184,-0.007778728672039403
2014-10-31,0.011663114233148569,0.012931202047372534
2014-11-03,-0.00011892891639947338,0.005552015628511656
2014-11-04,-0.0028338532526651443,-0.002558654653239027
2014-11-05,0.005684311060804709,0.0034100191410146243
2014-11-06,0.003768403644328259,0.010582149912423598
2014-11-07,0.00034952512678080786,-0.02688447100189574
2014-11-10,0.003115327019558855,0.020124820195628938
2014-11-11,0.0006964516302872132,0.00042378790625857276
2014-11-12,-0.0007013625789178698,-0.00042378790625850033
2014-11-13,0.0005297044284002311,-0.005099919384638125
2014-11-14,0.0002402413485468054,-0.011570710392137555
2014-11-17,0.0007350887776586797,0.008583735786265884
2014-11-18,0.005120849353688389,-0.007721997914179563
2014-11-19,-0.0015022868756188182,0.012411904800105589
2014-11-20,0.001965164013202754,-0.006828892117860245
2014-11-21,0.0052232126037382535,-0.008602195202435712
2014-11-24,0.00285992981373923,-0.00216221249251755
2014-11-25,-0.0011506914684172845,-0.021882690698543768
2014-11-26,0.0028020524716035632,-0.011571122931679325
2014-11-28,-0.0025456646370122207,-0.01806732167163612
2014-12-01,-0.006852789344834434,0.010879495229107368
2014-12-02,0.006364166758848178,0.029760202218643214
2014-12-03,0.0037576738340269794,0.000874827277938878
2014-12-04,-0.0011625717317858438,-0.013204404872673981
2014-12-05,0.0016638315989210529,0.021911460980122578
2014-12-08,-0.007283022149715385,-0.021911460980122713
2014-12-09,-0.00023785182583414743,-0.016529275542418218
2014-12-10,-0.016486121183048767,-0.023241018257225927
2014-12-11,0.004525433971620777,0.004140821736040209
2014-12-12,-0.01634646579165845,-0.03504215090158847
2014-12-15,-0.006362786271721939,0.006162622901162857
2014-12-16,-0.008525259865380821,-0.021495853945685043
2014-12-17,0.02014807324329562,0.03650554723020101
2014-12-18,0.02373137488570905,0.02573671202527844
2014-12-19,0.004559637967419008,-0.012785506220755591
2014-12-22,0.003803222479927145,-0.006454691470752092
2014-12-23,0.0017448386297044874,0.04300279244574283
2014-12-24,-0.0001393062410745646,0.0030966490678481845
2014-12-26,0.0033041099821209488,-0.006202917165616318
2014-12-29,0.000861403428089447,-0.019296081163687948
2014-12-30,-0.004900593034504285,-0.0077325650961683045
2014-12-31,-0.01036438356125046,-0.009174367245604869
2015-01-02,-0.0003400214731352804,-0.021897064012398198
2015-01-05,-0.01844721353258727,-0.04037063026835086
2015-01-06,-0.00893325469070017,-0.03798556301464975
2015-01-07,0.011562735844876304,-0.004595393747128169
2015-01-08,0.01773016812715569,0.031236814624574543
2015-01-09,-0.008439322147078786,-0.022574360379571563
2015-01-12,-0.008126616843470486,-0.030391222208720023
2015-01-13,-0.0025818854358163217,-0.011572962201916307
2015-01-14,-0.00583002896797565,-0.028443008520798653
2015-01-15,-0.009290903004567546,-0.03433340348656206
2015-01-16,0.013334893186267299,0.02228508974789081
2015-01-20,0.001548752433400387,-0.004417464939180417
2015-01-21,0.004720465022189361,0.02513793718842236
2015-01-22,0.015154313070630327,0.022940446927141478
2015-01-23,-0.005506656279301935,-0.04255961168513958
2015-01-26,0.0025651679986232745,0.006035638647181883
2015-01-27,-0.013478287815857576,-0.0016424322191447944
2015-01-28,-0.01358750281102202,-0.05693285419722542
2015-01-29,0.00948951705826357,0.015539921026052641
2015-01-30,-0.013077099006318498,-0.04437394318220597
2015-02-02,0.012879170000215295,-0.001194727915336642
2015-02-03,0.014336238577453099,0.06199493933702834
2015-02-04,-0.0041647065724529616,0.009505287697879823
2015-02-05,0.010238810710909235,0.009966863314526384
2015-02-06,-0.00342402761187852,0.06557099552584053
2015-02-09,-0.004256239310481708,0.005146686952103323
2015-02-10,0.010618979554062366,0.021833871621442586
2015-02-11,-2.9034010158247172e-05,-0.0015079273587699964
2015-02-12,0.009598295065916026,-0.001006589652984856
2015-02-13,0.004066459227779422,0.01746985678990429
2015-02-17,0.0015962996977983961,0.05954715036713893
2015-02-18,-0.00031435862322874816,-0.037525180176132766
2015-02-19,-0.0010626217157189283,0.02249433560451551
2015-02-20,0.006107842721055837,0.009420692285610446
2015-02-23,-0.000303385211985694,-0.03530895574547615
2015-02-24,0.002754972468831103,-0.0350913094725752
2015-02-25,-0.0007660169636026022,-0.00960333552941079
2015-02-26,-0.00147711863025381,0.02358957583847216
2015-02-27,-0.0029606830486323707,-0.006968638716529167
2015-03-02,0.0061062381811330165,0.04014244939833237
2015-03-03,-0.004548872603817568,0.01806985332978043
2015-03-04,-0.004398161230154572,0.00047110839397076663
2015-03-05,0.001195365251036089,-0.0051947782730585096
2015-03-06,-0.014275356362467066,0.05884050969901206
2015-03-09,0.003936662357975969,-0.02029385401059286
2015-03-10,-0.017106820937141425,-0.031939770285912834
2015-03-11,-0.001919520676484767,-0.008028359705830577
2015-03-12,0.012522702206037068,-0.006183140593166778
2015-03-13,-0.006093237090196838,0.007604614896490878
2015-03-16,0.013442909023855906,-0.00665082681400146
2015-03-17,-0.0033256977077820026,-0.019249853566881445
2015-03-18,0.012085101501628708,-0.05339263111269389
2015-03-19,-0.004884489126950175,0.013238494291876743
2015-03-20,0.008972382193259682,-0.02406056748416419
2015-03-23,-0.0017472566067133015,-0.007802373027027488
2015-03-24,-0.006158345701590925,-0.019510210754544316
2015-03-25,-0.014665926527239062,0.02211777172997346
2015-03-26,-0.0023803307374738966,0.04431589092068312
2015-03-27,0.0023657607295033602,-0.02983787288745013
2015-03-30,0.012162382647149434,0.007670763694287601
2015-03-31,-0.008834686217530795,-0.014883540494609748
2015-04-01,-0.0039732542018475255,-0.03472204877717517
2015-04-02,0.0035234523037141535,0.019088603265940265
2015-04-06,0.006587072647165644,0.0
2015-04-07,-0.002064032708587167,-0.005794083655909038
2015-04-08,0.0026789415573472003,0.0010559527155102333
2015-04-09,0.004447575873625805,0.03270468738929199
2015-04-10,0.005189376899456221,-0.0035814669266830716
2015-04-13,-0.004591806820961145,-0.00616966726109901
2015-04-14,0.00162843225851382,-0.018215422261110996
2015-04-15,0.005134989044995592,-0.0021030857855756273
2015-04-16,-0.0007787467579851993,-0.011646481666073757
2015-04-17,-0.01137570418905323,-0.015021739980250564
2015-04-20,0.009192748586536723,0.024033176491501235
2015-04-21,-0.001481702504767951,0.011020855559124569
2015-04-22,0.005074582853386292,0.02880857360291685
2015-04-23,0.0023549408425523675,-0.01275851752631929
2015-04-24,0.0022502668247534868,-0.01552824718744439
2015-04-27,-0.004149913240734652,0.0036448722135022094
2015-04-28,0.0027654044373465075,0.02514888704432535
2015-04-29,-0.003747348127573222,0.030940608896469237
2015-04-30,-0.010180553033248205,0.005390808322100751
2015-05-01,0.010863776563455257,0.03411337141108235
2015-05-04,0.0029364331477630206,0.00846660140874632
2015-05-05,-0.0119080033585301,0.019021741125376794
2015-05-06,-0.004465681140931977,0.028987486785316968
2015-05-07,0.003766710469475405,-0.025317805255139436
2015-05-08,0.013368147987361164,-0.015690178372768013
2015-05-11,-0.005102556456082039,0.05607247779757155
2015-05-12,-0.002953996439367266,-0.00617555522969057
2015-05-13,-0.0003050012906516677,0.00968747079347686
2015-05-14,0.010721604261760033,-0.01902290561062159
2015-05-15,0.0007681188278664758,-0.04475634949494829
2015-05-18,0.003043312472570502,0.03983126392557168
2015-05-19,-0.0006435815978420154,0.015145126117440852
2015-05-20,-0.0009309494507940488,-0.00487488506941
2015-05-21,0.0023351459087448084,-0.029758727366206054
2015-05-22,-0.0022363851494835974,0.013636562387651652
2015-05-26,-0.010335204907502334,-0.035849349138774377
2015-05-27,0.009120918929110081,-0.0009363733948481196
2015-05-28,-0.0012675639174870542,-0.0023446087642663943
2015-05-29,-0.006338515184097658,-0.01656846641892792
2015-06-01,0.002057343499147661,0.0452607620287567
2015-06-02,-0.0010091051653478204,0.03320184785584628
2015-06-03,0.0021166294697559994,0.04318456203813836
2015-06-04,-0.008660562215101069,-0.025252793659056857
2015-06-05,-0.0014372152327325357,0.04035375771783332
2015-06-08,-0.006495560338305542,-0.008781117883778422
2015-06-09,0.00041826551900276467,0.015006539478098364
2015-06-10,0.011970491752514406,0.02492462858177363
2015-06-11,0.0017371167565281324,-0.039091598293038675
2015-06-12,-0.007018874653102703,0.0008389654465625229
2015-06-15,-0.004633289621771348,-0.01138530123992566
2015-06-16,0.005673730515753803,-0.017109040447647522
2015-06-17,0.0019776843950728407,-0.005190359288602469
2015-06-18,0.009854000054008836,0.01932638021025968
2015-06-19,-0.00531761523794962,-0.036383445718787995
2015-06-22,0.006076367981542122,0.040204220729630265
2015-06-23,0.0006356664251933869,0.020550115792238692
2015-06-24,-0.007380465718305258,-0.015899861575443
2015-06-25,-0.0029780041565964136,0.009235933096696618
2015-06-26,-0.00039015574492238484,0.03409662142464362
2015-06-29,-0.02108696950861153,-0.060346984813203594
2015-06-30,0.0026549623524674106,0.0017145089463655651
2015-07-01,0.006912096434637041,0.0349288376353946
2015-07-02,-0.00030807018954653404,-0.010392983193200013
2015-07-06,-0.003869232698897424,-0.049249845800355345
2015-07-07,0.006062560593868743,-0.020848024587375356
2015-07-08,-0.01679296491214163,-0.011268930043973563
2015-07-09,0.0022596476448199895,0.04216290097798346
2015-07-10,0.012262986385007718,0.049183262160005264
2015-07-13,0.011005268507355188,0.005364160218183612
2015-07-14,0.00444327323650017,-0.012839330384214512
2015-07-15,-0.0007352563007372865,-0.020636666866160915
2015-07-16,0.007982733444475738,0.0008507416512521172
2015-07-17,0.00110557162445071,-0.0012763332924563455
2015-07-20,0.0007709366240016023,0.00974377635729361
2015-07-21,-0.004270796242723094,-0.013582579600442372
2015-07-22,-0.00239056502019028,-0.007721997914179563
2015-07-23,-0.0056922102113794535,-0.019570129473169655
2015-07-24,-0.010761020696661188,-0.002638542492899787
2015-07-27,-0.005791755065064178,-0.01911593413170361
2015-07-28,0.012310073801889353,0.009825927538453322
2015-07-29,0.007292142927383681,0.012806553296458517
2015-07-30,2.836690402236809e-05,-0.004838433265258753
2015-07-31,-0.002274103801051709,-0.028170861949148557
2015-08-03,-0.0027606939449045503,-0.025259587801864356
2015-08-04,-0.0022522391669328678,0.027976999850853546
2015-08-05,0.003109838185490679,0.025453449900159412
2015-08-06,-0.007783195922562142,-0.015104650114811168
2015-08-07,-0.0028790228563377145,-0.02676504351561768
2015-08-10,0.012726835632025084,0.02855392977337497
2015-08-11,-0.00960306468018227,-0.04617955678189724
2015-08-12,0.0009496036382146948,-0.003280982159114506
2015-08-13,-0.0012760258683812036,0.027322735425262833
2015-08-14,0.0039043322743591373,0.0031927999374614284
2015-08-17,0.005197891709402951,-0.021169682315671408
2015-08-18,-0.0026289829356331003,0.021169682315671505
2015-08-19,-0.008289136409597112,-0.030985207089859995
2015-08-20,-0.021325960454146156,-0.021363184747608777
2015-08-21,-0.0323692425218784,-0.014500113755660068
2015-08-25,-0.05382569408917501,0.03774032798284711
2015-08-26,0.03829129943453164,0.018118979256270012
2015-08-27,0.02400725448969004,-0.001843294798735747
2015-08-28,0.0006085511568762156,0.008268363829065222
2015-08-31,-0.008427078663984167,0.006383942550181488
2015-09-01,-0.030022649842427997,-0.012809011580510912
2015-09-02,0.01812767142321464,0.00962213463707999
2015-09-03,0.0011641156994188924,-0.01146542943581568
2015-09-04,-0.015448308754276238,-0.018622494320626716
2015-09-08,0.024773637197038505,0.030543783122268374
2015-09-09,-0.013995035769084717,-0.005942879865177494
2015-09-10,0.005264075444935658,0.018624154259576954
2015-09-11,0.004477006444986281,-0.01770752109617805
2015-09-14,-0.00409804122304381,-0.0013752103357357387
2015-09-15,0.01274968763143236,0.04528899156063052
2015-09-16,0.0086677407153759,0.009598710259526065
2015-09-17,-0.002564344442560099,-0.038057675168234564
2015-09-18,-0.01629623095438354,-0.04003290062602619
2015-09-21,0.004555392033672697,0.03867879480652155
2015-09-22,-0.012394930019378313,-0.04102902587960426
2015-09-23,-0.002050744229593947,0.008901465741578983
2015-09-24,-0.00336865187130644,-0.011257233415604457
2015-09-25,-0.00046590180122054944,0.022389040957084903
2015-09-28,-0.026001211162809106,-0.034251508628904685
2015-09-29,0.001232093912981713,-0.019764503811476736
2015-09-30,0.01889589860356512,0.002916891805509392
2015-10-01,0.001971938678337173,-0.008776208194380861
2015-10-02,0.014213793016405511,-0.02629776565784806
2015-10-05,0.018124593518502156,0.03313036363748393
2015-10-06,-0.0035946893441432997,-0.010266483738022514
2015-10-07,0.008003519857552759,0.013180542097955411
2015-10-08,0.008779780144558488,0.022063246510461505
2015-10-09,0.0007248485605153577,-0.004278619746048618
2015-10-12,0.00127466447733306,-0.004297005024764605
2015-10-13,-0.006848823690127077,-0.016888144475949773
2015-10-14,-0.0047274309119391435,-0.03667413967603154
2015-10-15,0.014743551351355088,0.020979818371017853
2015-10-16,0.004560061373697022,0.0
2015-10-19,0.0002705089438730595,0.0024685839714350117
2015-10-20,-0.0014221010558937615,0.020981487204506936
2015-10-21,-0.005842448911134253,-0.01999585134439542
2015-10-22,0.016490847012594123,-0.002466031306457171
2015-10-23,0.010969953969042788,0.02823938807076335
2015-10-26,-0.0019149330011001104,-0.012074455679764796
2015-10-27,-0.00255738586508774,-0.01468453694465282
2015-10-28,0.011770488488143476,0.03107040674973933
2015-10-29,-0.00044987538066072313,0.03798819618987735
2015-10-30,-0.004821481688425431,-0.010175885113181151
2015-11-02,0.011803876338814608,0.0165978973387928
2015-11-03,0.0027243529250675206,0.014976450506575126
2015-11-04,-0.003551666939647187,0.004494385253481691
2015-11-05,-0.0011327897564983025,0.006703876193146091
2015-11-06,-0.00034768178002366065,0.03844949911198068
2015-11-09,-0.009871290656502512,0.0038502991028794746
2015-11-10,0.0015094551534496445,-0.008576373657517969
2015-11-11,-0.003233307321568946,0.00686699356413723
2015-11-12,-0.014089163336632673,-0.00815982759892842
2015-11-13,-0.011270640432155438,-0.016960630322854244
2015-11-16,0.014793302794234362,-0.003074884708464157
2015-11-17,-0.0013402770182465746,-0.0052933886879178065
2015-11-18,0.016033229877172244,0.0035320723132192815
2015-11-19,-0.0011237403289792015,-0.009298338878166683
2015-11-20,0.0038029552801494165,0.0062085243386423685
2015-11-23,-0.0012356238416840882,-0.0053191985789873605
2015-11-24,0.0012212499449607925,-0.003115947072560725
2015-11-25,-0.00012914061496715576,-0.004916174206438954
2015-11-27,0.0005934415594808398,-0.0031412221808934404
2015-11-30,-0.004651800139618441,-0.003151013066247034
2015-12-01,0.01062393894673922,-0.028815149410686188
2015-12-02,-0.011056592639448921,0.0106163019709903
2015-12-03,-0.014477826444150087,0.06746122258293329
2015-12-04,0.02031785636385123,-0.023888140510762906
2015-12-07,-0.007014043960397749,-0.02222322156622768
2015-12-08,-0.006511052625594547,0.0058256996340389795
2015-12-09,-0.007769086365692726,-0.013495469026853595
2015-12-10,0.0022488565785946774,0.013942270883630875
2015-12-11,-0.01961386775581532,-0.04569097268141839
2015-12-14,0.0047442880640680245,0.03941847119060206
2015-12-15,0.010562580105914385,0.019141463491093
2015-12-16,0.014410635650771483,0.008342552939242118
2015-12-17,-0.015154776635876426,-0.021658316796296175
2015-12-18,-0.017957495007106822,-0.017579914594848336
2015-12-21,0.0077483067271562,-0.0009098522389060277
2015-12-22,0.008778095591568889,0.018936568690531754
2015-12-23,0.012341596527553888,0.011103759134693096
2015-12-24,-0.0015999154038633197,-0.009318864238176962
2015-12-28,-0.002180936456306017,-0.008057396387332428
2015-12-29,0.010573664173022947,0.036191072537783864
2015-12-30,-0.007243398783778549,-0.0017353360504958329
2015-12-31,-0.009456485041467845,-0.01487337990888315
2016-01-04,-0.015422041797805928,-0.010633759116534192
2016-01-05,0.0020102041393599396,0.0013354202383674698
2016-01-06,-0.01320216300262602,-0.032093087176993364
2016-01-07,-0.023985816519344776,-0.011085530857387775
2016-01-08,-0.010897537445847908,-0.010740238972829795
2016-01-11,0.0008529082958226729,0.013059829851079365
2016-01-12,0.007772514117774639,-0.026292591753179554
2016-01-13,-0.025282375077908908,-0.017274908235583197
2016-01-14,0.016558060934383972,0.015370170299630248
2016-01-15,-0.021835772698162375,-0.03147200271797662
2016-01-19,0.0005316801874288286,0.0009833301783669255
2016-01-20,-0.011762766025898373,-0.02538086855232825
2016-01-21,0.005181988635948063,0.01748737326281918
2016-01-22,0.02008072688221347,0.014261388892420696
2016-01-25,-0.015761545172821467,-0.012776597287808998
2016-01-26,0.014045237830367907,-0.013944506891222966
2016-01-27,-0.010922922300528425,0.0035043688844029427
2016-01-28,0.005513350717591524,-0.008028098034321814
2016-01-29,0.024458650994556432,-0.027580920862638456
2016-02-01,-0.00044333484554180534,0.01796300135342579
2016-02-02,-0.01892096871823143,-0.05327630552663481
2016-02-03,0.0049796200215740235,0.009078876317151159
2016-02-04,0.0015255682925234377,-0.00907887631715119
2016-02-05,-0.018654158276351848,-0.008620696255429319
2016-02-08,-0.014255057923057347,-0.06309657841063832
